symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,volume,industry_1,industry_2,sector_1,sector_2
MKC-RAI,MKC,RAI,47.30807530093076,0.32380582360054888,5.0800000000000001,235505.0,Packaged Foods & Meats,Tobacco,Consumer Staples,Consumer Staples
AZO-CAG,AZO,CAG,47.30750064758112,0.22142287585632023,5.4400000000000004,90678.0,Specialty Stores,Packaged Foods & Meats,Consumer Discretionary,Consumer Staples
MCD-VRTX,MCD,VRTX,47.3070159473359,0.15084632800602582,4.7599999999999998,769615.0,Restaurants,Biotechnology,Consumer Discretionary,Health Care
ITW-MNST,ITW,MNST,47.30634482162991,0.26951207335441996,5.0800000000000001,572475.0,Industrial Machinery,Soft Drinks,Industrials,Consumer Staples
NWL-ROK,NWL,ROK,47.30601754739394,0.23906081021730707,5.7599999999999998,294440.0,Housewares & Specialties,Industrial Conglomerates,Consumer Discretionary,Industrials
HRS-ZTS,HRS,ZTS,47.30305513002884,0.30168608663734342,4.7999999999999998,185985.0,Telecommunications Equipment,Pharmaceuticals,Information Technology,Health Care
CTAS-PCAR,CTAS,PCAR,47.302723184464334,0.29194342161367332,5.7199999999999998,288647.0,Diversified Commercial Services,Construction & Farm Machinery & Heavy Trucks,Industrials,Industrials
MCK-VFC,MCK,VFC,47.30190064990016,0.19875814586374937,4.9199999999999999,433092.0,Health Care Distributors & Services,"Apparel, Accessories & Luxury Goods",Health Care,Consumer Discretionary
LSI-TMO,LSI,TMO,47.30183579448446,0.2584250814234022,5.2800000000000002,674525.0,Semiconductors,Health Care Equipment & Services,Information Technology,Health Care
ADBE-HSP,ADBE,HSP,47.301020556415274,0.24494052776380024,5.1600000000000001,288888.0,Application Software,Health Care Equipment & Services,Information Technology,Health Care
CLF-PBI,CLF,PBI,47.300660375319815,0.2578283769753153,4.9199999999999999,751757.0,Diversified Metals & Mining,Data Processing Services,Materials,Industrials
CNP-EXPD,CNP,EXPD,47.29971528566351,0.25157997487815953,4.2800000000000002,718926.0,Multi-Utilities & Unregulated Power,Air Freight & Logistics,Utilities,Industrials
HOG-MNST,HOG,MNST,47.298929721621036,0.19267540917131612,5.1200000000000001,299474.0,Motorcycle Manufacturers,Soft Drinks,Consumer Discretionary,Consumer Staples
ALLE-SCG,ALLE,SCG,47.2976506237175,0.25113715324929964,5.7999999999999998,247123.0,Building Products,Multi-Utilities & Unregulated Power,Industrials,Utilities
F-IR,F,IR,47.29712490240723,0.21105359187520115,4.7999999999999998,933521.0,Automobile Manufacturers,Industrial Conglomerates,Consumer Discretionary,Industrials
SLM-ZION,SLM,ZION,47.29605884570508,0.13347927892756159,4.7599999999999998,1025335.0,Diversified Financial Services,Banks,Financials,Financials
JEC-MCHP,JEC,MCHP,47.29547092052688,0.25039054819525758,4.96,302781.0,Industrial Conglomerates,Semiconductors,Industrials,Information Technology
ABC-FITB,ABC,FITB,47.29498090832184,0.20111836761503241,4.7199999999999998,974167.0,Health Care Distribution & Services,Banks,Health Care,Financials
FITB-MKC,FITB,MKC,47.29403170389263,0.19983962118710707,4.5999999999999996,235505.0,Banks,Packaged Foods & Meats,Financials,Consumer Staples
CNP-DNB,CNP,DNB,47.29362225060453,0.2159156467728747,4.8799999999999999,201874.0,Multi-Utilities & Unregulated Power,Data Processing Services,Utilities,Industrials
HCBK-MSI,HCBK,MSI,47.29323037124617,0.21225209486418517,5.1200000000000001,558505.0,Banks,Telecommunications Equipment,Financials,Information Technology
CERN-TSO,CERN,TSO,47.29271730363065,0.21985729055416356,4.7999999999999998,745856.0,Health Care Distributors & Services,Oil & Gas Refining & Marketing & Transportation,Health Care,Energy
DLPH-JEC,DLPH,JEC,47.29260389170585,0.26490709983961352,5.4400000000000004,302781.0,Auto Parts & Equipment,Industrial Conglomerates,Consumer Discretionary,Industrials
COG-HCBK,COG,HCBK,47.292551765849474,0.21648849653856611,4.7599999999999998,1055057.0,Oil & Gas Exploration & Production,Banks,Energy,Financials
INTC-PFG,INTC,PFG,47.29237008217212,0.099898175691309862,4.04,537272.0,Semiconductors,Diversified Financial Services,Information Technology,Financials
FOXA-PDCO,FOXA,PDCO,47.29222425977442,0.28910412901962507,5.3200000000000003,274041.0,Publishing,Health Care Supplies,Consumer Discretionary,Health Care
PVH-VAR,PVH,VAR,47.29212964586784,0.18766550044831518,4.6799999999999997,214599.0,"Apparel, Accessories & Luxury Goods",Health Care Equipment & Services,Consumer Discretionary,Health Care
AIG-VAR,AIG,VAR,47.29212478499407,0.20187604529422085,5.4000000000000004,214599.0,Property & Casualty Insurance,Health Care Equipment & Services,Financials,Health Care
AA-EFX,AA,EFX,47.29126863836012,0.2589918620079889,5.1200000000000001,204041.0,Aluminum,Diversified Financial Services,Materials,Financials
HAS-RL,HAS,RL,47.29123695881843,0.20599089959440403,4.9199999999999999,378132.0,Leisure Products,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Discretionary
BLL-NOV,BLL,NOV,47.29120085670045,0.25746851762909201,5.6399999999999997,370075.0,Metal & Glass Containers,Oil & Gas Equipment & Services,Materials,Energy
PETM-UNP,PETM,UNP,47.29043644379085,0.23569653270851557,4.7599999999999998,569790.0,Specialty Stores,Railroads,Consumer Discretionary,Industrials
HPQ-KLAC,HPQ,KLAC,47.28949369886296,0.12654246432615582,4.4800000000000004,725591.0,Computer Hardware,Semiconductor Equipment,Information Technology,Information Technology
AEE-OKE,AEE,OKE,47.288796338909506,0.22618252941726613,5.0800000000000001,506853.0,Multi-Utilities & Unregulated Power,Gas Utilities,Utilities,Utilities
MMC-SNA,MMC,SNA,47.28654749326343,0.24885004887963741,5.7999999999999998,69926.0,Insurance Brokers,Household Appliances,Financials,Consumer Discretionary
SCG-XRAY,SCG,XRAY,47.28632870103057,0.32059077393199492,4.96,247123.0,Multi-Utilities & Unregulated Power,Health Care Supplies,Utilities,Health Care
GPC-STI,GPC,STI,47.28625611967874,0.18172476853939809,5.04,283011.0,Specialty Stores,Banks,Consumer Discretionary,Financials
NKE-R,NKE,R,47.2857383568141,0.21193799793291471,5.5999999999999996,190686.0,"Apparel, Accessories & Luxury Goods",Industrial Conglomerates,Consumer Discretionary,Industrials
CVC-WAT,CVC,WAT,47.28537495154342,0.22242976934640146,4.96,171164.0,Broadcasting & Cable TV,Health Care Distributors & Services,Consumer Discretionary,Health Care
GAS-UPS,GAS,UPS,47.285302635920694,0.33931257628053607,5.7599999999999998,317707.0,Gas Utilities,Air Freight & Logistics,Utilities,Industrials
GIS-HCBK,GIS,HCBK,47.28528646141921,0.19711584288845671,5.04,1055057.0,Packaged Foods & Meats,Banks,Consumer Staples,Financials
ATI-NLSN,ATI,NLSN,47.28521497438096,0.17660880881975255,4.3600000000000003,588038.0,Diversified Metals & Mining,Research & Consulting Services,Materials,Industrials
COL-MON,COL,MON,47.28520814960326,0.2229853488579521,5.1600000000000001,226503.0,Industrial Conglomerates,Fertilizers & Agricultural Chemicals,Industrials,Materials
GGP-SNA,GGP,SNA,47.284147903466526,0.27671077721156634,5.1600000000000001,69926.0,REITs,Household Appliances,Financials,Consumer Discretionary
AZO-LUK,AZO,LUK,47.283340939266466,0.23070935216666555,5.1200000000000001,90678.0,Specialty Stores,Multi-Sector Holdings,Consumer Discretionary,Financials
ABT-HCBK,ABT,HCBK,47.2824386984736,0.18615785311859079,4.3600000000000003,1055057.0,Health Care Equipment & Services,Banks,Health Care,Financials
KORS-MTB,KORS,MTB,47.282144712323905,0.15894784483241289,4.7999999999999998,258563.0,"Apparel, Accessories & Luxury Goods",Banks,Consumer Discretionary,Financials
FRX-TMK,FRX,TMK,47.28204993131673,0.14987842111419031,5.2000000000000002,153397.0,Pharmaceuticals,Life & Health Insurance,Health Care,Financials
ISRG-TYC,ISRG,TYC,47.28164008230411,0.32579967721374858,5.1200000000000001,82499.0,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
AAPL-IGT,AAPL,IGT,47.28155963405234,0.19654182871378051,4.0800000000000001,1309673.0,Computer Hardware,Leisure Products,Information Technology,Consumer Discretionary
BF.B-CCE,BF.B,CCE,47.28011504759607,0.26976619417343051,5.3200000000000003,222375.0,Distillers & Vintners,Soft Drinks,Consumer Staples,Consumer Staples
MYL-PG,MYL,PG,47.28005714195866,0.17221977638841821,4.96,2307924.0,Pharmaceuticals,Personal Products,Health Care,Consumer Staples
ADSK-BDX,ADSK,BDX,47.27939577026998,0.28779835874852677,5.4000000000000004,325836.0,Application Software,Health Care Equipment & Services,Information Technology,Health Care
CAT-GRMN,CAT,GRMN,47.27817700234505,0.13712227859567538,4.7599999999999998,625335.0,Construction & Farm Machinery & Heavy Trucks,Consumer Electronics,Industrials,Consumer Discretionary
KEY-VMC,KEY,VMC,47.277994811151416,0.18135588892104665,4.6799999999999997,414910.0,Banks,Construction Materials,Financials,Materials
AA-CF,AA,CF,47.277185004618445,0.24198632922375038,4.8399999999999999,323575.0,Aluminum,Fertilizers & Agricultural Chemicals,Materials,Materials
CTAS-LLL,CTAS,LLL,47.276815703740304,0.26506859337256672,5.5199999999999996,252295.0,Diversified Commercial Services,Industrial Conglomerates,Industrials,Industrials
MMM-PLL,MMM,PLL,47.27677361686591,0.27153416813831965,6.0,280485.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
NUE-QEP,NUE,QEP,47.27332684240881,0.23223637381155374,5.2800000000000002,704382.0,Steel,Oil & Gas Exploration & Production,Materials,Energy
BA-IFF,BA,IFF,47.273226133646375,0.34673269161868975,5.3200000000000003,164880.0,Aerospace & Defense,Specialty Chemicals,Industrials,Materials
CSC-MCO,CSC,MCO,47.27226615249612,0.23288638139869391,4.7999999999999998,444759.0,IT Consulting & Services,Diversified Financial Services,Information Technology,Financials
ADBE-PLL,ADBE,PLL,47.27047756982766,0.15229681553636623,5.4800000000000004,280485.0,Application Software,Industrial Conglomerates,Information Technology,Industrials
A-R,A,R,47.27043083334087,0.22932594327585831,5.3600000000000003,190686.0,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
SIAL-TEG,SIAL,TEG,47.27042566963224,0.33639524529611819,5.3200000000000003,160270.0,Diversified Chemicals,Gas Utilities,Materials,Utilities
NOC-TIF,NOC,TIF,47.26928850596716,0.25922091874791314,4.5199999999999996,433675.0,Aerospace & Defense,"Apparel, Accessories & Luxury Goods",Industrials,Consumer Discretionary
FLR-FTR,FLR,FTR,47.26924100708984,0.14240607701671093,4.9199999999999999,627458.0,Diversified Commercial Services,Integrated Telecommunications Services,Industrials,Telecommunications Services
ALLE-EL,ALLE,EL,47.269172090697914,0.23709416185448945,5.4400000000000004,272860.0,Building Products,Personal Products,Industrials,Consumer Staples
AVB-FTR,AVB,FTR,47.2685065673613,0.14892348789863724,4.9199999999999999,409687.0,REITs,Integrated Telecommunications Services,Financials,Telecommunications Services
APH-MKC,APH,MKC,47.26799431108608,0.2904078472437891,5.4800000000000004,195605.0,Electrical Components & Equipment,Packaged Foods & Meats,Industrials,Consumer Staples
BF.B-CI,BF.B,CI,47.267034630431695,0.19382102257863928,5.5199999999999996,222375.0,Distillers & Vintners,Managed Health Care,Consumer Staples,Health Care
BRK.B-PCP,BRK.B,PCP,47.26680384201606,0.27675813829896956,5.3600000000000003,301224.0,Multi-Sector Holdings,Industrial Conglomerates,Financials,Industrials
CSC-TYC,CSC,TYC,47.26671747051854,0.24138048129784501,5.4400000000000004,512500.0,IT Consulting & Services,Industrial Conglomerates,Information Technology,Industrials
AIZ-BXP,AIZ,BXP,47.266699864355175,0.25455367366397436,6.3600000000000003,212123.0,Multi-line Insurance,REITs,Financials,Financials
CNP-TE,CNP,TE,47.26546472420142,0.19617610891925991,4.7999999999999998,757018.0,Multi-Utilities & Unregulated Power,Multi-Utilities & Unregulated Power,Utilities,Utilities
BLK-NOC,BLK,NOC,47.26434872989056,0.23609316362202479,5.0800000000000001,196226.0,Diversified Financial Services,Aerospace & Defense,Financials,Industrials
KSU-VRTX,KSU,VRTX,47.261075953109156,0.21068089247865771,5.04,475854.0,Railroads,Biotechnology,Industrials,Health Care
MTB-NLSN,MTB,NLSN,47.260746103898605,0.2276271172294648,4.6399999999999997,258563.0,Banks,Research & Consulting Services,Financials,Industrials
F-WHR,F,WHR,47.26072609611399,0.3171721481992158,5.8399999999999999,365794.0,Automobile Manufacturers,Household Appliances,Consumer Discretionary,Consumer Discretionary
BCR-RL,BCR,RL,47.26041750746759,0.26194177738851976,5.5599999999999996,353257.0,Health Care Equipment & Services,"Apparel, Accessories & Luxury Goods",Health Care,Consumer Discretionary
ALTR-ARG,ALTR,ARG,47.25983298828189,0.33643989879972402,5.6399999999999997,143916.0,Semiconductors,Industrial Gases,Information Technology,Materials
LB-VMC,LB,VMC,47.259655800269165,0.25021995718465989,4.96,414910.0,Apparel Retail,Construction Materials,Consumer Discretionary,Materials
BMS-VRTX,BMS,VRTX,47.25955881037161,0.20026134303843318,5.0,145309.0,Paper Packaging,Biotechnology,Materials,Health Care
HCBK-STT,HCBK,STT,47.25802042535012,0.25377013845799773,5.2000000000000002,1055057.0,Banks,Diversified Financial Services,Financials,Financials
TMK-URBN,TMK,URBN,47.25751279984535,0.15931378566861856,5.4000000000000004,153397.0,Life & Health Insurance,Apparel Retail,Financials,Consumer Discretionary
FDO-PPG,FDO,PPG,47.2570485672083,0.25352653570230771,5.3200000000000003,318643.0,General Merchandise Stores,Diversified Chemicals,Consumer Discretionary,Materials
ECL-VRTX,ECL,VRTX,47.256489408699125,0.14345074632995758,5.2400000000000002,398748.0,Specialty Chemicals,Biotechnology,Materials,Health Care
ITW-TEL,ITW,TEL,47.2556547750014,0.24198344527966145,5.4000000000000004,435039.0,Industrial Machinery,Electronic Equipment & Instruments,Industrials,Information Technology
CINF-CMA,CINF,CMA,47.25549386612094,0.27277333285670474,5.6799999999999997,193686.0,Property & Casualty Insurance,Banks,Financials,Financials
FOSL-PX,FOSL,PX,47.25533815669382,0.32581069525384421,5.1600000000000001,230727.0,"Apparel, Accessories & Luxury Goods",Industrial Gases,Consumer Discretionary,Materials
KMI-SIAL,KMI,SIAL,47.25513739256299,0.29935961699902253,5.04,249591.0,Oil & Gas Refining & Marketing & Transportation,Diversified Chemicals,Energy,Materials
DG-MYL,DG,MYL,47.25513095402459,0.20924014651416645,5.2000000000000002,2307924.0,General Merchandise Stores,Pharmaceuticals,Consumer Discretionary,Health Care
AN-QCOM,AN,QCOM,47.25485731083727,0.15251961663168082,5.04,232976.0,Specialty Stores,Semiconductors,Consumer Discretionary,Information Technology
AN-PETM,AN,PETM,47.25428389208121,0.24707110957716147,5.04,232976.0,Specialty Stores,Specialty Stores,Consumer Discretionary,Consumer Discretionary
EXPE-GD,EXPE,GD,47.253852451550905,0.17761017174217031,5.1600000000000001,964093.0,"Hotels, Resorts & Cruise Lines",Aerospace & Defense,Consumer Discretionary,Industrials
CHRW-EFX,CHRW,EFX,47.253425976147504,0.27715602367228509,5.3200000000000003,204041.0,Air Freight & Logistics,Diversified Financial Services,Industrials,Financials
CERN-ESRX,CERN,ESRX,47.2531689953654,0.2265675595007493,5.1200000000000001,745856.0,Health Care Distributors & Services,Health Care Distributors & Services,Health Care,Health Care
OI-TROW,OI,TROW,47.25250536449916,0.25118933948009581,4.96,336502.0,Metal & Glass Containers,Diversified Financial Services,Materials,Financials
AN-GLW,AN,GLW,47.252431527654025,0.19031452060555157,4.96,232976.0,Specialty Stores,Construction & Engineering,Consumer Discretionary,Industrials
PM-ROP,PM,ROP,47.251424730632294,0.31040867597838712,6.2400000000000002,143471.0,Tobacco,Industrial Conglomerates,Consumer Staples,Industrials
BLL-EMR,BLL,EMR,47.25071479883373,0.25071796864677415,5.1600000000000001,370075.0,Metal & Glass Containers,Industrial Conglomerates,Materials,Industrials
PCLN-TMK,PCLN,TMK,47.25069434220494,0.25416153271179459,6.4000000000000004,153397.0,"Hotels, Resorts & Cruise Lines",Life & Health Insurance,Consumer Discretionary,Financials
HRL-PEP,HRL,PEP,47.250177173505904,0.24117558104422898,5.0,192258.0,Packaged Foods & Meats,Soft Drinks,Consumer Staples,Consumer Staples
BWA-ZMH,BWA,ZMH,47.249022035123836,0.20926723755675483,5.3600000000000003,358815.0,Auto Parts & Equipment,Health Care Equipment & Services,Consumer Discretionary,Health Care
T-TMK,T,TMK,47.24882918857374,0.21475950181345099,5.4400000000000004,153397.0,Integrated Telecommunications Services,Life & Health Insurance,Telecommunications Services,Financials
ABT-JWN,ABT,JWN,47.24847255993344,0.25191376923871212,5.1200000000000001,543612.0,Health Care Equipment & Services,Department Stores,Health Care,Consumer Discretionary
BLL-UPS,BLL,UPS,47.24798958481326,0.28128256796730811,5.6399999999999997,370075.0,Metal & Glass Containers,Air Freight & Logistics,Materials,Industrials
HUM-SNA,HUM,SNA,47.24785130940196,0.17994360255540498,5.4400000000000004,69926.0,Managed Health Care,Household Appliances,Health Care,Consumer Discretionary
AFL-DRI,AFL,DRI,47.24773686010758,0.25388224367613887,4.7999999999999998,438055.0,Life & Health Insurance,Restaurants,Financials,Consumer Discretionary
AET-BDX,AET,BDX,47.246911304262504,0.29909584785508514,4.5999999999999996,325836.0,Managed Health Care,Health Care Equipment & Services,Health Care,Health Care
ADSK-SIAL,ADSK,SIAL,47.24656762076324,0.18414710941650103,4.8399999999999999,249591.0,Application Software,Diversified Chemicals,Information Technology,Materials
PPG-PXD,PPG,PXD,47.24569077110918,0.21595574128157025,4.7199999999999998,318643.0,Diversified Chemicals,Oil & Gas Exploration & Production,Materials,Energy
CMG-NUE,CMG,NUE,47.24538613277204,0.24270581693838106,4.96,124536.0,Restaurants,Steel,Consumer Discretionary,Materials
PH-SNDK,PH,SNDK,47.24443656551852,0.11554075588592994,4.7999999999999998,324190.0,Industrial Conglomerates,Computer Storage & Peripherals,Industrials,Information Technology
DNB-STJ,DNB,STJ,47.24440594980133,0.33043652091066811,5.4800000000000004,201874.0,Data Processing Services,Health Care Equipment & Services,Industrials,Health Care
AZO-NWSA,AZO,NWSA,47.24346506328299,0.16607425324746589,4.9199999999999999,90678.0,Specialty Stores,Publishing,Consumer Discretionary,Consumer Discretionary
PM-SJM,PM,SJM,47.243267287473635,0.28652464577571019,5.2800000000000002,288762.0,Tobacco,Packaged Foods & Meats,Consumer Staples,Consumer Staples
HCBK-HON,HCBK,HON,47.24320344823096,0.2081611466340621,4.96,1055057.0,Banks,Industrial Conglomerates,Financials,Industrials
NTRS-UNH,NTRS,UNH,47.24313531877656,0.14410374570070064,4.6399999999999997,558797.0,Diversified Financial Services,Managed Health Care,Financials,Health Care
VRTX-WFM,VRTX,WFM,47.24211979975172,0.17875900358664928,5.1200000000000001,769615.0,Biotechnology,Food Retail,Health Care,Consumer Staples
CMA-EMN,CMA,EMN,47.24126914490384,0.2102780875142376,5.04,518757.0,Banks,Diversified Chemicals,Financials,Materials
SHW-XRAY,SHW,XRAY,47.23900029672264,0.31322123876859925,6.2000000000000002,209423.0,Specialty Chemicals,Health Care Supplies,Materials,Health Care
CINF-PVH,CINF,PVH,47.235741273063326,0.21823047579439628,5.1200000000000001,193686.0,Property & Casualty Insurance,"Apparel, Accessories & Luxury Goods",Financials,Consumer Discretionary
PXD-SLM,PXD,SLM,47.235032459230766,0.12320894073762435,4.7999999999999998,656657.0,Oil & Gas Exploration & Production,Diversified Financial Services,Energy,Financials
LLL-ZTS,LLL,ZTS,47.23496597862025,0.24148424106859934,4.5999999999999996,252295.0,Industrial Conglomerates,Pharmaceuticals,Industrials,Health Care
ESRX-SNI,ESRX,SNI,47.23488095908704,0.18805182178886171,4.5199999999999996,322105.0,Health Care Distributors & Services,Broadcasting & Cable TV,Health Care,Consumer Discretionary
CTAS-SYY,CTAS,SYY,47.233726884467096,0.18683441735018555,5.3600000000000003,288647.0,Diversified Commercial Services,Food Distributors,Industrials,Consumer Staples
CVX-ZTS,CVX,ZTS,47.23184869316084,0.31053182315057254,4.6399999999999997,1801013.0,Integrated Oil & Gas,Pharmaceuticals,Energy,Health Care
LEG-PH,LEG,PH,47.23073023238406,0.25463441108266505,4.8799999999999999,315593.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
GPC-MON,GPC,MON,47.22842590059971,0.24226620182029229,5.8799999999999999,283011.0,Specialty Stores,Fertilizers & Agricultural Chemicals,Consumer Discretionary,Materials
CMA-FMC,CMA,FMC,47.2270922072223,0.23720858851868723,4.7199999999999998,496546.0,Banks,Diversified Chemicals,Financials,Materials
LYB-ROP,LYB,ROP,47.22706341305078,0.3399254587692932,5.96,143471.0,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
HBAN-HPQ,HBAN,HPQ,47.22653660141556,0.20333487843432344,5.2400000000000002,3959449.0,Banks,Computer Hardware,Financials,Information Technology
DNB-PSA,DNB,PSA,47.22563156094521,0.31578911857396608,6.1600000000000001,201874.0,Data Processing Services,REITs,Industrials,Financials
EMN-IGT,EMN,IGT,47.22492995838198,0.23844918086300673,4.6399999999999997,518757.0,Diversified Chemicals,Leisure Products,Materials,Consumer Discretionary
BRCM-CSX,BRCM,CSX,47.22484517705756,0.16464795245680175,4.3600000000000003,1982221.0,Semiconductors,Railroads,Information Technology,Industrials
QCOM-TRIP,QCOM,TRIP,47.22415441002387,0.16754706787773202,4.7199999999999998,829825.0,Semiconductors,Internet Retail,Information Technology,Consumer Discretionary
BMS-CCE,BMS,CCE,47.22387156506154,0.33600991897665411,5.6799999999999997,145309.0,Paper Packaging,Soft Drinks,Materials,Consumer Staples
CNP-PCL,CNP,PCL,47.22360664610769,0.29094468761330056,4.9199999999999999,375410.0,Multi-Utilities & Unregulated Power,REITs,Utilities,Financials
EIX-VAR,EIX,VAR,47.223280764187905,0.2189077658729752,4.7199999999999998,214599.0,Multi-Utilities & Unregulated Power,Health Care Equipment & Services,Utilities,Health Care
MCO-X,MCO,X,47.222608562146014,0.22277282223187353,4.8799999999999999,444759.0,Diversified Financial Services,Steel,Financials,Materials
FIS-LH,FIS,LH,47.222514132491874,0.3080590868594259,4.8399999999999999,480793.0,Internet Software & Services,Health Care Facilities,Information Technology,Health Care
NEE-XEL,NEE,XEL,47.22203184513918,0.27140494027448531,4.8399999999999999,758465.0,Multi-Utilities & Unregulated Power,Multi-Utilities & Unregulated Power,Utilities,Utilities
BMY-REGN,BMY,REGN,47.22172358308838,0.22435088273893178,4.7599999999999998,434331.0,Health Care Distributors & Services,Biotechnology,Health Care,Health Care
MCK-TMK,MCK,TMK,47.221625050849276,0.27350887811238583,6.3600000000000003,153397.0,Health Care Distributors & Services,Life & Health Insurance,Health Care,Financials
NUE-WMT,NUE,WMT,47.22089756309715,0.23133624494685226,4.2800000000000002,796910.0,Steel,Hypermarkets & Super Centers,Materials,Consumer Staples
PLL-TROW,PLL,TROW,47.22009872405998,0.21058500817219827,5.2800000000000002,280485.0,Industrial Conglomerates,Diversified Financial Services,Industrials,Financials
COV-SJM,COV,SJM,47.220095489657446,0.23484711572420494,5.1200000000000001,288762.0,Health Care Equipment & Services,Packaged Foods & Meats,Health Care,Consumer Staples
BDX-EMC,BDX,EMC,47.219408762259505,0.23724177958274098,5.2400000000000002,325836.0,Health Care Equipment & Services,IT Consulting & Services,Health Care,Information Technology
CINF-CNP,CINF,CNP,47.21927068825289,0.20282727116757066,5.04,193686.0,Property & Casualty Insurance,Multi-Utilities & Unregulated Power,Financials,Utilities
AKAM-HOG,AKAM,HOG,47.21714713029029,0.13463344250181264,4.7999999999999998,299474.0,Internet Software & Services,Motorcycle Manufacturers,Information Technology,Consumer Discretionary
GS-VAR,GS,VAR,47.21707740683368,0.2194377661080934,4.5999999999999996,214599.0,Diversified Financial Services,Health Care Equipment & Services,Financials,Health Care
AGN-DLTR,AGN,DLTR,47.21580827743777,0.25608913478292972,4.5999999999999996,1017355.0,Pharmaceuticals,General Merchandise Stores,Health Care,Consumer Discretionary
FLR-PCAR,FLR,PCAR,47.21577308921688,0.17894876793351744,4.9199999999999999,627458.0,Diversified Commercial Services,Construction & Farm Machinery & Heavy Trucks,Industrials,Industrials
JPM-VRSN,JPM,VRSN,47.21554190437537,0.21309645907100683,4.3200000000000003,776048.0,Banks,Internet Software & Services,Financials,Information Technology
PAYX-VRTX,PAYX,VRTX,47.21529628740439,0.19413866588294679,5.0,769615.0,Internet Software & Services,Biotechnology,Information Technology,Health Care
ADS-BF.B,ADS,BF.B,47.21492202493684,0.26959010646178022,5.2400000000000002,222375.0,Data Processing & Outsourced Services,Distillers & Vintners,Information Technology,Consumer Staples
PG-VMC,PG,VMC,47.21278865057158,0.16875669140511157,5.6399999999999997,414910.0,Personal Products,Construction Materials,Consumer Staples,Materials
BMS-WAG,BMS,WAG,47.212514366672394,0.25257457541159084,5.2800000000000002,145309.0,Paper Packaging,Drug Retail,Materials,Consumer Staples
CSC-PXD,CSC,PXD,47.21237857467056,0.19471231444124826,4.8799999999999999,512500.0,IT Consulting & Services,Oil & Gas Exploration & Production,Information Technology,Energy
FAST-SYK,FAST,SYK,47.21235728718216,0.16148871709066526,4.5199999999999996,510495.0,Building Products,Health Care Equipment & Services,Industrials,Health Care
FCX-ORLY,FCX,ORLY,47.21154094047754,0.20819196825506633,4.6399999999999997,282365.0,Diversified Metals & Mining,Specialty Stores,Materials,Consumer Discretionary
CMA-IFF,CMA,IFF,47.210727319892044,0.17038641706464158,4.7199999999999998,164880.0,Banks,Specialty Chemicals,Financials,Materials
HOT-PCLN,HOT,PCLN,47.21065434510703,0.19313774019078175,5.0800000000000001,383358.0,"Hotels, Resorts & Cruise Lines","Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Discretionary
FLIR-VLO,FLIR,VLO,47.21054490505986,0.20996695819392427,5.04,503203.0,Aerospace & Defense,Oil & Gas Refining & Marketing & Transportation,Industrials,Energy
SE-TMK,SE,TMK,47.21051462084125,0.24110324990042448,5.3200000000000003,153397.0,Oil & Gas Refining & Marketing & Transportation,Life & Health Insurance,Energy,Financials
BDX-VNO,BDX,VNO,47.210427097939586,0.32629220263415454,5.8399999999999999,325836.0,Health Care Equipment & Services,REITs,Health Care,Financials
PAYX-TAP,PAYX,TAP,47.2093491284845,0.22460880423652493,5.4400000000000004,223994.0,Internet Software & Services,Brewers,Information Technology,Consumer Staples
FLS-PBCT,FLS,PBCT,47.20821115832387,0.3441484030356623,4.2400000000000002,504544.0,Industrial Machinery,Banks,Industrials,Financials
ATI-MET,ATI,MET,47.20789503681851,0.24425949266890182,4.2800000000000002,588038.0,Diversified Metals & Mining,Life & Health Insurance,Materials,Financials
HAR-VAR,HAR,VAR,47.20766659745465,0.23410141152103148,5.04,214599.0,Consumer Electronics,Health Care Equipment & Services,Consumer Discretionary,Health Care
MNST-TRIP,MNST,TRIP,47.207664790092856,0.27097729092568379,5.04,572475.0,Soft Drinks,Internet Retail,Consumer Staples,Consumer Discretionary
LMT-SHW,LMT,SHW,47.20665998643598,0.20881487060950049,6.0800000000000001,209423.0,Aerospace & Defense,Specialty Chemicals,Industrials,Materials
JEC-QEP,JEC,QEP,47.20580440914971,0.24506710326144568,4.96,302781.0,Industrial Conglomerates,Oil & Gas Exploration & Production,Industrials,Energy
HAR-WMT,HAR,WMT,47.205761128428705,0.24321002583615453,5.0,345226.0,Consumer Electronics,Hypermarkets & Super Centers,Consumer Discretionary,Consumer Staples
BBBY-GWW,BBBY,GWW,47.20570502699333,0.33336602495397732,5.96,180537.0,Specialty Stores,Industrial Materials,Consumer Discretionary,Industrials
SNI-VRSN,SNI,VRSN,47.20537410926055,0.18175637737372471,5.1600000000000001,322105.0,Broadcasting & Cable TV,Internet Software & Services,Consumer Discretionary,Information Technology
MAT-ROP,MAT,ROP,47.20375925365839,0.2810733951990354,5.1600000000000001,143471.0,Leisure Products,Industrial Conglomerates,Consumer Discretionary,Industrials
